"Time","Agg_gdp","Agg_pce","GS1","GS2","ebp","gz_spread","MP_jk","CBI_jk","MP_brw","MP_bs","lgdp","lpce","gdp_growth","inflation"
"1991Q4",10115.329,63.325,4.86666666666667,5.5,0.168534905632731,1.35856664814517,-0.22310608,-0.17286085,0,-0.232870144923637,9.22180727502445,4.14828019588774,0.0034793883481079,0.00784752947288325
"1992Q1",10236.435,63.809,4.35666666666667,5.28666666666667,0.0676477534904871,1.23075393131914,0.00014434,0.00442745,0,0.0331753962966759,9.23370869344587,4.15589424623262,0.0119014184214254,0.00761405034487783
"1992Q2",10347.429,64.26,4.22,5.20666666666667,0.0158968168314798,1.17753627692135,-0.15658889,-0.08996468,0,-0.153053588465918,9.24449336203858,4.16293735368771,0.0107846685927111,0.00704310745509584
"1992Q3",10449.673,64.64,3.41666666666667,4.14666666666667,0.0662945354260791,1.37173812149695,-0.04994121,-0.02133273,0,0.0640587606065081,9.25432596503733,4.16883341421284,0.00983260299874544,0.00589606052512792
"1992Q4",10558.648,65.114,3.56333333333333,4.44333333333333,0.0959121054796311,1.32931119537676,-0.00328656,-0.01282984,0,0.0663863538700335,9.26470051876064,4.17613957985722,0.0103745537233149,0.00730616564437803
"1993Q1",10576.275,65.563,3.40666666666667,4.14666666666667,0.0557281362642229,1.36598566624725,0.0084842,-0.00756831,0,-0.00250581442574879,9.2663685640227,4.18301151243821,0.00166804526206121,0.00687193258098961
"1993Q2",10637.847,66.061,3.38,3.99333333333333,0.0245418420206852,1.33240402939557,-0.0217487,-0.00208021,0,-0.0162925108820293,9.27217339279613,4.19057855760163,0.00580482877342448,0.00756704516341866
"1993Q3",10688.606,66.43,3.42333333333333,3.97333333333333,-0.00736885746444142,1.34487078988556,-0.01133087,0.01937601,0,-0.0263796904540165,9.27693359327089,4.19614876167715,0.00476020047476133,0.00557020407552322
"1993Q4",10833.987,66.772,3.52666666666667,4.08,-0.0978521322969061,1.27210269294966,-0.01442421,-0.00680664,0,-0.00763608870096403,9.29044341629097,4.20128383099314,0.0135098230200761,0.00513506931599217
"1994Q1",10939.116,67.075,3.91,4.53666666666667,-0.321415469007328,1.15310502049512,0.07164131,0.03084233,0.0805353,0.0726441944157916,9.30010026832355,4.20581139631169,0.00965685203258815,0.00452756531854615
"1994Q2",11087.361,67.526,5.13333333333333,5.81666666666667,-0.286226937368176,1.1913996719731,0.06703678,0.04821876,-0.0110494,0.0310012593741546,9.31356108989889,4.2125127088989,0.013460821575336,0.00670131258721174
"1994Q3",11152.176,67.903,5.6,6.23333333333333,-0.312959538651327,1.15006678828371,0.00315361,-0.01373281,-0.0245535,-0.0664115188130786,9.3193899147983,4.21808021621013,0.00582882489940673,0.00556750731122957
"1994Q4",11279.932,68.248,6.59666666666667,7.15666666666667,-0.235626653129685,1.20505662010318,0.02785508,-0.01283862,-0.0026363,0.00727239467343633,9.33078049666508,4.22314812960639,0.0113905818667881,0.00506791339626389
"1995Q1",11319.951,68.606,6.72666666666667,7.13333333333333,-0.244674085359773,1.21809714583627,0.06021145,0.01177477,0.041898,0.0133235332286307,9.3343220231259,4.22837999446398,0.00354152646081296,0.00523186485758398
"1995Q2",11353.721,69.013,5.97,6.15333333333333,-0.198259494839879,1.25733629282138,-0.0023723,-0.00732727,-0.0282294,-0.0351157358476419,9.33730081059099,4.23429489264822,0.00297878746508928,0.00591489818424051
"1995Q3",11450.31,69.342,5.65333333333333,5.85666666666667,-0.189329560717113,1.23615972582285,-0.06621919,-0.07151484,-0.0441281,-0.134401366232515,9.34577208285169,4.23905078322136,0.00847127226070654,0.00475589057314174
"1995Q4",11528.067,69.69,5.44333333333333,5.5,-0.0375557092220313,1.34806539289986,-0.02613597,-0.0029544,0.0067158,-0.0093165781507482,9.35253994959862,4.24405683545043,0.0067678667469302,0.00500605222906803
"1996Q1",11614.418,69.964,5.12333333333333,5.26666666666667,-0.215473263385337,1.28148809910204,-0.02594331,-0.00047647,-0.0507058,-0.0226553523300889,9.36000253632962,4.24798082404482,0.00746258673100009,0.00392398859438892
"1996Q2",11808.14,70.296,5.66333333333333,6.12,-0.259560501410912,1.2131193994579,0.02007543,-0.00274063,0.0005275,0.014739736425337,9.37654440313853,4.25271489819354,0.0165418668089075,0.0047340741487254
"1996Q3",11914.063,70.617,5.78333333333333,6.17666666666667,-0.333058508232507,1.22494994701826,-0.07439785,-0.07066832,-0.0457336,-0.0931380366205362,9.38547474607124,4.2572709087143,0.00893034293271278,0.0045560105207576
"1996Q4",12037.775,71.019,5.48,5.79666666666667,-0.303816791889578,1.25175645166827,-0.02139034,0.00153811,0.0085001,-0.0383260478350103,9.39580490112061,4.26294744687512,0.0103301550493686,0.00567653816081837
"1997Q1",12115.472,71.298,5.64666666666667,6.04333333333333,-0.405693137793429,1.20675234098475,0.07685077,-0.01276458,0.0337731,0.0369818015890818,9.40223859245869,4.26686827653594,0.00643369133807603,0.00392082966082619
"1997Q2",12317.221,71.67,5.85,6.27333333333333,-0.446341365291584,1.15593668751062,-0.06702887,-0.00981188,-0.0327223,-0.0703228012436284,9.41875364346136,4.27207225000583,0.0165150510026741,0.0052039734698841
"1997Q3",12471.01,71.837,5.54,5.90333333333333,-0.507348148127281,1.14714176953597,0.01487675,-0.03070687,0.0095523,-0.0132710377759911,9.43116202978074,4.27439966365651,0.0124083863193789,0.00232741365068634
"1997Q4",12577.495,72.065,5.48333333333333,5.73333333333333,-0.366458265773185,1.28130848778383,0.00616721,-0.04536497,-0.017599,-0.0352646167262254,9.43966438483011,4.27756848953507,0.00850235504937125,0.00316882587855183
"1998Q1",12703.742,72.277,5.31333333333333,5.44666666666667,-0.329668382912697,1.30456491545407,0.03063674,-0.00807923,-0.0338766,0.0214568909170874,9.44965187471646,4.28050595960533,0.00998748988635079,0.00293747007026202
"1998Q2",12821.339,72.498,5.41,5.55666666666667,-0.345812541725607,1.2342100787589,-0.00265142,-0.01797292,-0.0120305,-0.00787969907357016,9.45886617119839,4.28355897527323,0.00921429648192174,0.00305301566789762
"1998Q3",12982.752,72.756,5.09333333333333,5.13333333333333,-0.00385389894640313,1.80928898084865,0.04932074,-0.02424684,0.0183616,0.104934828082897,9.47137698627532,4.28711137687759,0.0125108150769364,0.00355240160436843
"1998Q4",13191.67,72.988,4.39,4.38,0.177557206156768,2.04452269279499,-0.27610305,0.03272698,-0.0392939,-0.23342490453322,9.48734084876585,4.29029504407429,0.0159638624905245,0.00318366719669427
"1999Q1",13315.597,73.171,4.66333333333333,4.85,-0.0731394103408156,1.77286076991216,-0.00793684,-0.00772747,0.0179763,-0.0276900038431766,9.49669133389329,4.29279916760588,0.00935048512744707,0.00250412353159479
"1999Q2",13426.748,73.425,4.88,5.28333333333333,-0.159069277912528,1.64749968303473,-0.01402318,0.01149215,-0.0034115,-0.00363016031313941,9.50500411574286,4.29626447708468,0.00831278184957007,0.00346530947880019
"1999Q3",13604.771,73.695,5.16,5.63,0.0165678215636957,1.90721336058949,-0.03137062,0.03869808,-0.0209921,-0.0188525288689854,9.51817581902865,4.29993495428872,0.0131717032857814,0.00367047720403768
"1999Q4",13827.98,74.042,5.60666666666667,5.94,0.0395274923021866,1.995640911134,0.12486851,0.04794755,0.0085573,0.138098968211722,9.53444935469971,4.30463249976618,0.0162735356710666,0.00469754547746248
"2000Q1",13878.147,74.43,6.18666666666667,6.52666666666667,0.207602542816561,2.18209671916013,0.01539727,-0.02897393,0.0866009,-0.0287234074804765,9.53807072370776,4.30985908637182,0.00362136900805154,0.00522658660563557
"2000Q2",14130.908,74.689,6.21666666666667,6.56333333333333,0.708495744926446,2.74920518865753,0.03423575,-0.00996985,0.0072735,0.00444046128734768,9.55611973405274,4.31333282560616,0.0180490103449795,0.00347373923434446
"2000Q3",14145.312,75.05,6.13,6.21666666666667,1.01907448835791,3.06004911179033,0.03333993,0.01446751,-0.0210846,0.00108663641179043,9.55713854075646,4.31815455807947,0.00101880670371735,0.00482173247330753
"2000Q4",14229.765,75.421,5.9,5.71333333333333,1.58824059042001,3.70978401057087,0.12013254,-0.05355767,0.0165383,0.105480196158854,9.56309117654135,4.32308575082478,0.00595263578489025,0.0049311927453104
"2001Q1",14183.12,75.912,4.59666666666667,4.58666666666667,1.15782393084257,3.30429668846659,-0.33162996,0.06966019,-0.067045,-0.105575369827128,9.55980780409221,4.32957477467146,-0.00328337244914323,0.00648902384667593
"2001Q2",14271.694,76.199,3.78,4.19,0.913929158817381,3.07256902731493,-0.41291448,-0.1558,0.0714071,-0.155431476086094,9.56603341400698,4.33334833924691,0.00622560991477172,0.00377356457545108
"2001Q3",14214.516,76.395,3.30333333333333,3.64,0.936716515019495,3.17747598297191,-0.00404332,-0.08606239,-0.0234165,0.0115383948054687,9.56201897496516,4.33591724900468,-0.00401443904181775,0.0025689097577688
"2001Q4",14253.574,76.764,2.24333333333333,2.87333333333333,0.459695326437589,3.0905024418433,-0.1880485,-0.12229368,-0.0919641,-0.0518269340718651,9.56476296126752,4.340735780256,0.00274398630235773,0.00481853125132314
"2002Q1",14372.785,77,2.32,3.20333333333333,0.550648148883138,2.83174573947781,-3.2260000000001e-05,-0.04456551,-0.0133467,0.00863778410484321,9.57309176683641,4.34380542185368,0.0083288055688957,0.00306964159768341
"2002Q2",14460.848,77.423,2.34333333333333,3.22333333333333,0.641777481504835,2.89019520772139,0.03249687,-0.05996678,-0.1119877,0.0280447439375279,9.57920013852988,4.34928389407584,0.00610837169347,0.00547847222215481
"2002Q3",14519.633,77.836,1.81333333333333,2.23,1.59952334742364,4.11891141089016,0.03804965,-0.15303679,-0.001552,-0.0642948056373595,9.58325701257726,4.35460404909591,0.00405687404737876,0.00532015502007077
"2002Q4",14537.58,78.113,1.53,1.89,1.15791040543165,3.93313851550701,0.00688305,-0.09192306,0.0367358,-0.0436647778326379,9.58449229982124,4.35815649625888,0.00123528724397381,0.00355244716296799
"2003Q1",14614.141,78.354,1.3,1.64666666666667,0.571587770501469,3.40635238844694,0.04140728,0.00904796,0.0444895,0.0767170436578552,9.58974490058709,4.36123702046633,0.00525260076584999,0.00308052420744787
"2003Q2",14743.567,78.651,1.15333333333333,1.42333333333333,-0.253852511425268,2.69135995597084,0.03048703,0.02153046,-0.0355103,0.053167299954158,9.59856213103996,4.36502034398163,0.00881723045286797,0.00378332351530108
"2003Q3",14988.782,79.011,1.22333333333333,1.68,-0.601179603911401,2.42057867895925,-0.02032692,-0.01756023,-0.0553774,-0.000343711130422829,9.6150573336259,4.36958708328029,0.0164952025859435,0.00456673929866458
"2003Q4",15162.76,79.365,1.3,1.86333333333333,-0.525959252001889,2.00966545630704,-0.01895616,-0.03431198,-0.0376634,-0.0864988015916127,9.6265977006733,4.3740574650242,0.0115403670474024,0.00447038174391334
"2004Q1",15248.68,79.802,1.22333333333333,1.69333333333333,-0.523134506983617,1.86990601459858,0.09112331,-0.02373886,0.0474566,0.0307155033373631,9.6322482209122,4.37954856679834,0.00565052023890189,0.00549110177413681
"2004Q2",15366.85,80.258,1.77666666666667,2.45333333333333,-0.511175855025011,1.81412709566038,-0.04803714,0.02678898,-0.053387,-0.0153645276388443,9.63996787083114,4.38524644551508,0.00771964991894158,0.0056978787167381
"2004Q3",15512.619,80.545,2.08,2.56,-0.432323446947939,1.77598251243227,0.03390741,0.00161316,0.0903368,0.033237312866754,9.64940910071632,4.38881603444993,0.00944122988517115,0.00356958893484904
"2004Q4",15670.88,80.982,2.46666666666667,2.81333333333333,-0.638926617080938,1.57399849247011,-0.03226005,-0.01067653,0.0156675,-0.0890254175339591,9.65955949203745,4.3942269077552,0.0101503913211332,0.00541087330527112
"2005Q1",15844.727,81.558,3.06333333333333,3.44333333333333,-0.757350310142662,1.69441453667018,0.04577809,0.00789838,0.0871194,0.0307341314305287,9.67059204256669,4.40131442358117,0.0110325505292366,0.00708751582596623
"2005Q2",15922.782,81.962,3.33666666666667,3.64333333333333,-0.38073748740367,2.05704325560955,0.01401602,0.0385898,0.0342488,0.0512840342291144,9.67550619287531,4.40625572522036,0.00491415030862363,0.00494130163919415
"2005Q3",16047.587,82.281,3.78666666666667,3.95333333333333,-0.522189153266483,1.77651044728862,-0.00136855,0.00621591,0.0509846,-0.0368653277215554,9.68331377457644,4.41014021833268,0.00780758170113138,0.00388449311232097
"2005Q4",16136.734,82.831,4.28666666666667,4.36333333333333,-0.313934990943255,1.89462348099999,-0.05443549,0.03378409,-0.0144977,-0.0445210903355579,9.68885356694852,4.41680238745773,0.00553979237207614,0.00666216912505391
"2006Q1",16353.835,83.311,4.63333333333333,4.6,-0.35465547501344,1.73907834383776,0.08815005,-0.01228723,0.0413996,0.0560996235457875,9.70221770539623,4.42258059327572,0.013364138447713,0.00577820581798427
"2006Q2",16396.151,83.975,5.02,4.99333333333333,-0.373375646608994,1.67268870659571,-0.01670169,0.02451128,-0.0039032,0.00570770530086821,9.70480189114513,4.43051913549836,0.00258418574889951,0.00793854222263679
"2006Q3",16420.738,84.427,5.09,4.93,-0.28247293809858,1.80552256478327,0.01907789,-0.04180002,-0.0182907,0.00105635171513591,9.70630032718521,4.43588725565642,0.00149843604008026,0.00536812015806287
"2006Q4",16561.866,84.791,4.98666666666667,4.73666666666667,-0.385588791112516,1.6674023551882,-0.03238482,-0.01034233,-0.0348747,-0.0523854925942747,9.71485810275063,4.44018940508998,0.00855777556541604,0.00430214943355978
"2007Q1",16611.69,85.375,5.01,4.76666666666667,-0.459954978490199,1.53973973475847,-0.12246763,0.03105967,-0.0539016,-0.0570307280154671,9.71786194336776,4.44705331789095,0.0030038406171311,0.00686391280097531
"2007Q2",16713.314,85.731,4.93333333333333,4.80666666666667,-0.419868044726166,1.5555244757607,0.04846044,0.00017755,0.0471818,0.0604707694049187,9.72396092628244,4.4512144871508,0.00609898291468092,0.00416116925985044
"2007Q3",16809.587,86.152,4.52333333333333,4.38,0.101422370167441,2.22497264580031,-0.1285137,-0.12065838,-0.0366149,-0.128872070192266,9.72970465739174,4.45611317802658,0.00574373110930715,0.0048986908757751
"2007Q4",16915.191,86.747,3.62,3.47666666666667,0.296479330498144,2.5991491455047,0.17474464,-0.08346636,-0.0149734,0.220265911569673,9.73596737290394,4.46299583609643,0.00626271551219482,0.00688265806984845
"2008Q1",16843.003,87.207,2.1,2.02333333333333,0.951498697055698,3.5245229154874,0.04887894,0.10537676,0.1037194,-0.00300285866365174,9.73169059731391,4.46828460292241,-0.00427677559003214,0.00528876682597978
"2008Q2",16943.291,87.573,2.07333333333333,2.42333333333333,0.731131978627066,3.27118312720637,-0.07816466,-0.05488018,-0.005777,-0.100881621574706,9.73762722324522,4.47247273125497,0.00593662593131583,0.00418812833256244
"2008Q3",16854.295,88.02,2.12333333333333,2.35666666666667,1.36514884951338,4.07388315289184,0.06405844,0.00548945,0.086244,0.204248101273566,9.73236079944244,4.47756406138295,-0.00526642380278375,0.00509133012797491
"2008Q4",16485.35,87.951,0.993333333333333,1.21333333333333,3.30249693880508,7.54757006545472,-0.36130226,0.0212231,-0.1320096,-0.000219994568368048,9.71022738670295,4.47677984121557,-0.0221334127394854,-0.000784220167370897
"2009Q1",16298.262,87.95,0.566666666666667,0.906666666666667,2.92737256999608,6.30109180083876,-0.13093316,0.05961154,-0.2381289,0.0251204565874506,9.69881375534305,4.47676847118357,-0.0114136313599023,-1.13700320065746e-05
"2009Q2",16269.145,88.294,0.52,1.01333333333333,1.52448978143447,4.80173654137905,0.03103242,0.02425702,0.0024907,0.113604576732303,9.69702564812542,4.48067215513132,-0.00178810721762801,0.00390368394775376
"2009Q3",16326.281,88.607,0.446666666666667,1.03333333333333,0.153335570958702,3.29109751219711,-0.06669306,-0.03543143,-0.1268866,-0.0713341316497569,9.70053141967256,4.48421086126217,0.0035057715471396,0.00353870613085228
"2009Q4",16502.754,89.159,0.35,0.873333333333333,-0.203725167959661,2.71316233500771,-0.0136524,-0.00961886,-0.0549325,0.00173064858624896,9.71128255505181,4.49042129266294,0.0107511353792447,0.0062104314007625
"2010Q1",16582.71,89.464,0.366666666666667,0.916666666666667,-0.109551703665758,2.36409863617367,-0.02120033,0.01305628,0.043776,0.0503763309077912,9.71611586527249,4.49383630972589,0.00483331022067901,0.00341501706295144
"2010Q2",16743.162,89.705,0.38,0.87,-0.106765532202704,2.47772188615716,-0.0318658,0.02892105,-0.0046888,0.0264029667568713,9.7257452150951,4.49652650887135,0.00962934982260855,0.00269019914546043
"2010Q3",16872.266,89.843,0.27,0.54,-0.014562901935575,2.60395346046647,-0.08715079,0.06356012,-0.0469885,-0.0337700595798041,9.7334264878001,4.49806370257079,0.00768127270500329,0.00153719369944572
"2010Q4",16960.864,90.127,0.256666666666667,0.483333333333333,-0.157309065039968,2.35724000931258,0.01377835,-0.02030912,-0.205827,-0.0494609434697902,9.73866385144455,4.50121978675972,0.00523736364445071,0.00315608418892577
"2011Q1",16920.632,90.523,0.273333333333333,0.693333333333333,-0.17760755565883,2.03667202660496,-0.01202445,0.01085192,-0.0022491,-0.0185217497032648,9.7362889847085,4.50560396206326,-0.0023748667360497,0.00438417530354407
"2011Q2",17035.114,91.052,0.206666666666667,0.566666666666667,-0.113361496657524,2.07617975895943,-0.02013354,0.01318271,-0.0455168,-0.0160647475229873,9.74303202217717,4.51143077188514,0.00674303746866656,0.00582680982187878
"2011Q3",17031.313,91.468,0.133333333333333,0.283333333333333,0.122184782487749,2.7277934771956,0.10191073,-0.07396538,0.1483623,0.0514370011752498,9.74280886992138,4.51598918433685,-0.000223152255784953,0.00455841245170596
"2011Q4",17222.583,91.794,0.113333333333333,0.263333333333333,0.261534102890579,2.89879193214407,0.06576784,-0.04678067,0.0166823,0.0525877069137296,9.75397676673285,4.5195469360133,0.0111678968114646,0.00355775167644889
"2012Q1",17367.01,92.373,0.156666666666667,0.286666666666667,0.00121887412101484,2.57844477220695,-0.02424017,0.01427353,-0.084731,-0.0551053123176687,9.76232770855164,4.52583472815442,0.00835094181879015,0.00628779214111841
"2012Q2",17444.525,92.755,0.186666666666667,0.29,0.0118598438347619,2.70243435642593,0.01075777,0.00556149,0.0077923,0.0238766319985892,9.76678112481796,4.52996160839034,0.00445341626632256,0.00412688023592089
"2012Q3",17469.65,93.023,0.183333333333333,0.26,-0.0828458854979209,2.52245853068747,-0.01201765,0.04053299,-0.0659478,-0.0176336388096417,9.76822036858282,4.53284677440468,0.00143924376486204,0.00288516601434718
"2012Q4",17489.852,93.435,0.173333333333333,0.27,-0.101345825976908,2.28461655243506,-0.02497113,0.02140619,-0.0742044,-0.0297864083900834,9.76937610599857,4.53726600737422,0.00115573741575048,0.00441923296953473
"2013Q1",17662.4,93.8,0.153333333333333,0.266666666666667,-0.0452813950741374,2.15082879176229,-0.00267426,0.00112744,-0.0561301,-0.039723342786494,9.77919336526409,4.54116485601218,0.00981725926551569,0.00389884863796031
"2013Q2",17709.671,94.064,0.126666666666667,0.27,-0.302785699718958,2.08954558650552,-0.00160354,0.00748907,0.0833483,-0.0184536549299876,9.78186615352922,4.5439754016599,0.00267278826513717,0.0028105456477201
"2013Q3",17860.45,94.434,0.123333333333333,0.366666666666667,-0.0758153480930915,2.05653849213265,-0.06733114,0.04802547,-0.0256099,-0.0203799261181134,9.79034405008172,4.54790117779752,0.0084778965524972,0.00392577613761969
"2013Q4",18016.147,94.841,0.123333333333333,0.326666666666667,-0.0486066997817475,1.91607192027858,-0.025765,0.02932994,-0.0136316,-0.0482818506706843,9.79902369031998,4.55220180521585,0.00867964023826318,0.00430062741832771
"2014Q1",17953.974,95.141,0.123333333333333,0.373333333333333,-0.251773222794642,1.77202566245158,0.04564208,-0.02625174,0.1090814,0.000849843207924491,9.79556676217032,4.55536000177505,-0.00345692814966014,0.0031581965592018
"2014Q2",18185.911,95.556,0.103333333333333,0.42,-0.337096283006538,1.63820299161512,-0.01580592,0.02386343,-0.0265127,0.00110761099534086,9.80840245239947,4.55971246306331,0.0128356902291493,0.00435246128825995
"2014Q3",18406.941,95.915,0.11,0.516666666666667,-0.278447038189608,1.72278775511172,-0.03424565,0.0421241,-0.0115136,0.0461054126088735,9.82048310072526,4.5634623825883,0.0120806483257816,0.00374991952499304
"2014Q4",18500.031,96.175,0.146666666666667,0.54,-0.0203380226304495,2.06336378717413,-0.0403816,0.01252862,0.0932585,0.0481651548363787,9.82552768674069,4.56616944863836,0.00504458601543334,0.00270706605005788
"2015Q1",18666.621,96.336,0.223333333333333,0.603333333333333,-0.152407277956025,2.13127812111988,-0.10407779,0.03467802,-0.0122819,0.00390595060324477,9.83449223461761,4.56784208072209,0.00896454787692491,0.00167263208373303
"2015Q2",18782.243,96.765,0.25,0.613333333333333,0.0708879853249118,2.1375378753931,-0.04607986,0.00422455,-0.1136135,-0.0306485297125714,9.84066718120015,4.57228535865231,0.00617494658253648,0.00444327793022303
"2015Q3",18857.418,97.077,0.35,0.693333333333333,0.385399119315974,2.49898655567689,-0.05560138,-0.02381693,-0.0494504,0.0101887576971197,9.84466164331584,4.57550447803234,0.00399446211569021,0.00321911938002017
"2015Q4",18892.206,97.319,0.463333333333333,0.833333333333333,0.540823928151375,2.56148816837547,0.05967781,0.00452371,0.0837985,0.1181570038238,9.84650473504295,4.57799424248234,0.00184309172710506,0.00248976445000526
"2016Q1",19001.69,97.726,0.576666666666667,0.836666666666667,0.821365768289777,2.98484337271379,-0.05050527,-0.06220132,-0.0902023,-0.0597177837328033,9.85228320156142,4.58216764442278,0.00577846651847125,0.00417340194043536
"2016Q2",19062.709,98.262,0.566666666666667,0.773333333333333,0.188574507391871,2.44911397067015,-0.02788568,-0.00421795,-0.0302078,-0.0464320638325826,9.85548929722409,4.58763738069579,0.00320609566267294,0.0054697362730094
"2016Q3",19197.938,98.689,0.556666666666667,0.726666666666667,-0.0219742881683819,2.17823238259217,-0.04495998,0.0148238,0.0351239,-0.00319711591501499,9.86255815641519,4.5919734913937,0.00706885919110434,0.00433611069791517
"2016Q4",19304.352,99.029,0.756666666666667,1.00666666666667,-0.350571925642592,1.80753783246608,0.030848,0.00959213,0.0659916,0.0466417360173683,9.8680858417014,4.59541273653211,0.00552768528621073,0.00343924513841021
"2017Q1",19398.343,99.488,0.886666666666667,1.24,-0.179280523318876,1.62426557988661,-0.05994024,-0.00751145,-0.0209868,-0.0474192470244432,9.87294292903244,4.60003703387634,0.00485708733103607,0.00462429734423253
"2017Q2",19506.949,99.821,1.12,1.29333333333333,-0.131212766267212,1.5895637947894,0.01659427,0.01635653,0.0698359,0.083062003267516,9.87852604004542,4.60337858202374,0.00558311101297804,0.0033415481473984
"2017Q3",19660.766,100.123,1.24333333333333,1.36333333333333,-0.156823712133548,1.54677209683869,0.02180796,0.00700218,0.0034169,0.0521256017813151,9.88638035530227,4.60639943015781,0.00785431525684821,0.00302084813406722
"2017Q4",19882.352,100.568,1.55333333333333,1.69666666666667,-0.176201188609019,1.43344773046035,-0.01155914,0.00753685,0.0165219,0.0263402102889981,9.89758778307166,4.61083411561253,0.0112074277693939,0.00443468545472125
"2018Q1",20044.077,101.208,1.94,2.16333333333333,-0.247112596140921,1.39605719438277,-0.01264314,0.01625278,0.0314446,0.0149636751120586,9.90568897762083,4.61717780511237,0.00810119454916958,0.00634368949983877
"2018Q2",20150.476,101.751,2.25,2.47333333333333,-0.149444329086098,1.53564050929471,0.00591946,0.00680305,-0.0080275,0.0568096941137163,9.9109831899246,4.62252865228424,0.00529421230376848,0.00535084717186951
"2018Q3",20276.154,102.076,2.46666666666667,2.67333333333333,-0.131525024477992,1.4807018520706,-0.01560038,0.01368471,-0.0082092,0.0322535592476727,9.91720079474982,4.62571763387575,0.00621760482522582,0.0031889815915136
"2018Q4",20304.874,102.552,2.67,2.8,0.168024640542445,1.81658458986988,0.0637647,-0.03640408,0.0581156,0.104570077740955,9.91861623473301,4.63036998700983,0.00141543998318383,0.00465235313408208
"2019Q1",20431.641,102.964,2.54,2.48333333333333,0.0532635440178213,1.71882978301871,-0.10455204,0.04683191,-0.076745,0.00825036335912055,9.92484000764028,4.63437941257208,0.00622377290726739,0.00400942556224404
"2019Q2",20602.275,103.399,2.25333333333333,2.12,0.00985584351012466,1.69492338114139,-0.08390396,-0.03157099,-0.0104502,-0.0599366592531959,9.93315678557317,4.63859529084768,0.00831677793289565,0.00421587827560099
"2019Q3",20843.322,103.783,1.84333333333333,1.68666666666667,-0.133107853395187,1.7222118876109,0.06997361,0.00952623,0.0945553,0.0795531046428291,9.94478888815408,4.6423021808257,0.0116321025809096,0.0037068899780186
"2019Q4",20985.448,104.147,1.57666666666667,1.59,-0.219272983392314,1.61086567986449,-0.02657577,0.03456239,0.021894,0.0812772788608778,9.95158452412213,4.64580336268338,0.00679563596805366,0.00350118185768533
"2020Q1",20709.212,104.617,1.09,1.1,0.272343398868204,2.49057444802285,0.00277641,0.00612034,0.0027958,-0.346620219802514,9.93833390441417,4.65030606232582,-0.013250619707966,0.0045026996424351
"2020Q2",19077.992,104.42,0.173333333333333,0.193333333333333,0.374998930534358,2.57855716605721,-0.03213569,0.01562793,-0.0370873,0.0746657342414956,9.8562906983739,4.64842122798241,-0.0820432060402698,-0.00188483434341169
"2020Q3",20558.879,105.197,0.136666666666667,0.14,-0.144070500620498,2.00946516681614,-0.03064592,0.02555263,-0.0431591,0.0511936974324271,9.93104819473635,4.65583478278672,0.074757496362448,0.00741355480431682
"2020Q4",20791.917,105.669,0.116666666666667,0.153333333333333,-0.386380670248666,1.69815762912551,0.00716268,-0.00800977,0.0088614,0.0497109884320582,9.94231958439339,4.66031156698429,0.0112713896570433,0.00447678419757125
"2021Q1",21082.134,106.572,0.0833333333333333,0.133333333333333,-0.777567794318678,1.39090032048069,-0.01462453,0.00824356,0,0.0203215587615501,9.95618123092813,4.66882081306437,0.013861646534739,0.00850924608007286
"2021Q2",21440.929,108.087,0.06,0.173333333333333,-0.494716005603388,1.23817286008754,0.03490709,-0.01680962,0,-0.0382641085499004,9.97305694446989,4.68293645839404,0.0168757135417632,0.0141156453296736
"2021Q3",21617.828,109.369,0.0766666666666667,0.226666666666667,-0.558304698679907,1.22885492444699,-0.03184939,0.03406275,0,-0.0618695112179634,9.98127362361181,4.69472748603021,0.0082166791419187,0.0117910276361721
"2021Q4",21988.737,110.792,0.196666666666667,0.526666666666667,-0.474609373032422,1.25556014397668,-0.0297682,0.07125104,0,0.0187266811710392,9.99828564670153,4.70765456954042,0.0170120230897144,0.0129270835102036
"2022Q1",21932.71,112.453,0.963333333333333,1.44333333333333,-0.476026037400056,1.43555852583796,0.10211569,-0.01176116,0,0.0843551377149759,9.99573440878857,4.72253535657325,-0.00255123791295375,0.0148807870328316
"2022Q2",21967.045,113.795,2.2,2.72,-0.1280840503391,1.70701791669701,0.03854278,0.00599183,0,0.0423947306622067,9.99729865473942,4.73439858399588,0.00156424595085269,0.0118632274226291
"2022Q3",22125.625,115.231,3.39666666666667,3.38333333333333,-0.00209220282884808,1.77459316653036,0.11991275,-0.03400487,0,0.11075697588792,10.0044917180647,4.74693880928385,0.00719306332529257,0.0125402252879727
"2022Q4",22278.345,116.565,4.61333333333333,4.39,-0.0445085100045188,1.5949510670189,0.03154395,-0.02060689,0,0.00289227409156842,10.011370409415,4.75844905732932,0.00687869135032315,0.0115102480454654
"2023Q1",22439.607,117.916,4.76666666666667,4.34666666666667,-0.113878844321266,1.4828521103326,-0.03374465,0.01624156,0,-0.0511391379280981,10.0185828461143,4.76997250656311,0.00721243669924831,0.0115234492337928
"2023Q2",22580.499,119.069,4.94333333333333,4.26333333333333,0.186151923540493,1.51294080637802,0.0698797,0.00113226,0,0.151100302281356,10.0248419366623,4.77970315700672,0.00625909054801532,0.0097306504436121
"2023Q3",22840.989,119.768,5.39333333333333,4.91666666666667,0.043373335509263,1.33143198401295,0.03246519,0.02283084,0,0.0977412302550181,10.0363119640584,4.78555653814754,0.0114700273960917,0.00585338114081502
