"","Time","Agg_gdp","Agg_pce","MP_jk","CBI_jk","MP_brw","MP_bs","lgdp","lpce","gdp_growth","inflation"
"70","1964Q2",4180.592,16.793,NA,NA,NA,NA,8.33820814228493,2.82096213291287,0.0108318073724405,0.00292214776917188
"71","1964Q3",4245.918,16.84,NA,NA,NA,NA,8.35371332978279,2.82375700881418,0.01550518749786,0.00279487590130989
"72","1964Q4",4259.046,16.883,NA,NA,NA,NA,8.35680047052232,2.82630719849506,0.00308714073952565,0.00255018968087617
"73","1965Q1",4362.111,16.947,NA,NA,NA,NA,8.38071139348044,2.83009082701123,0.0239109229581267,0.00378362851617808
"74","1965Q2",4417.225,16.999,NA,NA,NA,NA,8.39326694985088,2.83315451879663,0.0125555563704385,0.00306369178539789
"75","1965Q3",4515.427,17.052,NA,NA,NA,NA,8.41525503502269,2.83626749890296,0.0219880851718077,0.00311298010633099
"76","1965Q4",4619.458,17.109,NA,NA,NA,NA,8.43803266117641,2.83960464084251,0.0227776261537151,0.00333714193954782
"77","1966Q1",4731.888,17.194,NA,NA,NA,NA,8.46207955617912,2.84456048575225,0.0240468950027122,0.00495584490974066
"78","1966Q2",4748.046,17.334,NA,NA,NA,NA,8.46548844397243,2.85266989071215,0.0034088877933165,0.00810940495990087
"79","1966Q3",4788.254,17.477,NA,NA,NA,NA,8.47392111456069,2.86088573078422,0.00843267058825603,0.00821584007207088
"80","1966Q4",4827.537,17.628,NA,NA,NA,NA,8.48209167869588,2.86948854697974,0.00817056413518635,0.00860281619551673
"81","1967Q1",4870.299,17.725,NA,NA,NA,NA,8.49091061049586,2.87497607241819,0.0088189317999845,0.00548752543845055
"82","1967Q2",4873.287,17.844,NA,NA,NA,NA,8.49152393706652,2.88166731726602,0.000613326570661599,0.00669124484782735
"83","1967Q3",4919.392,18.006,NA,NA,NA,NA,8.50094022461429,2.89070503568629,0.00941628754776325,0.00903771842026657
"84","1967Q4",4956.477,18.188,NA,NA,NA,NA,8.50845048509096,2.90076203596276,0.00751026047666947,0.010057000276479
"85","1968Q1",5057.553,18.395,NA,NA,NA,NA,8.5286380484729,2.91207888855674,0.0201875633819473,0.0113168525939735
"86","1968Q2",5142.033,18.609,NA,NA,NA,NA,8.54520380554153,2.92364533465909,0.0165657570686282,0.0115664461023526
"87","1968Q3",5181.859,18.817,NA,NA,NA,NA,8.55291915118027,2.93476071656251,0.00771534563874354,0.0111153819034171
"88","1968Q4",5202.212,19.036,NA,NA,NA,NA,8.55683919873452,2.94633192325886,0.00392004755424225,0.0115712066963569
"89","1969Q1",5283.597,19.244,NA,NA,NA,NA,8.57236239475486,2.95719932383721,0.0155231960203448,0.0108674005783431
"90","1969Q2",5299.625,19.474,NA,NA,NA,NA,8.57539134232,2.96908024255656,0.00302894756513794,0.0118809187193571
"91","1969Q3",5334.6,19.699,NA,NA,NA,NA,8.58196918435515,2.98056787303422,0.00657784203514922,0.0114876304776539
"92","1969Q4",5308.556,19.93,NA,NA,NA,NA,8.57707513751732,2.9922261342247,-0.00489404683782624,0.011658261190485
"93","1970Q1",5300.652,20.147,NA,NA,NA,NA,8.57558511084194,3.00305539393377,-0.00149002667538589,0.0108292597090687
"94","1970Q2",5308.164,20.375,NA,NA,NA,NA,8.57700129173441,3.01430865912693,0.00141618089247508,0.0112532651931545
"95","1970Q3",5357.077,20.602,NA,NA,NA,NA,8.58617376949429,3.0253881584615,0.00917247775988095,0.0110794993345751
"96","1970Q4",5299.672,20.891,NA,NA,NA,NA,8.57540021083269,3.03931844421691,-0.0107735586615991,0.0139302857554107
"97","1971Q1",5443.619,21.156,NA,NA,NA,NA,8.60219937601735,3.05192355320373,0.026799165184654,0.0126051089868211
"98","1971Q2",5473.059,21.397,NA,NA,NA,NA,8.60759297127949,3.06325072528481,0.00539359526214334,0.0113271720810801
"99","1971Q3",5518.072,21.599,NA,NA,NA,NA,8.61578380289798,3.07264701732212,0.00819083161848511,0.00939629203730297
"100","1971Q4",5531.032,21.722,NA,NA,NA,NA,8.61812969555017,3.07832557185784,0.00234589265219398,0.00567855453572763
"101","1972Q1",5632.649,21.931,NA,NA,NA,NA,8.63633512557391,3.08790116102537,0.0182054300237375,0.00957558916752399
"102","1972Q2",5760.47,22.079,NA,NA,NA,NA,8.65877434758329,3.09462693052821,0.0224392220093801,0.00672576950283732
"103","1972Q3",5814.854,22.245,NA,NA,NA,NA,8.66817095715691,3.10211726425801,0.00939660957362598,0.00749033372979957
"104","1972Q4",5912.22,22.385,NA,NA,NA,NA,8.68477667438493,3.10839109169293,0.0166057172280141,0.00627382743492388
"105","1973Q1",6058.544,22.541,NA,NA,NA,NA,8.70922478616893,3.11533587319982,0.0244481117840039,0.00694478150689415
"106","1973Q2",6124.506,22.848,NA,NA,NA,NA,8.72005337909907,3.12886358615717,0.0108285929301388,0.0135277129573508
"107","1973Q3",6092.301,23.151,NA,NA,NA,NA,8.71478112185553,3.14203797614358,-0.00527225724354174,0.0131743899864016
"108","1973Q4",6150.131,23.474,NA,NA,NA,NA,8.72422866138671,3.15589342567793,0.00944753953118393,0.0138554495343568
"109","1974Q1",6097.258,23.877,NA,NA,NA,NA,8.71559444090559,3.17291565249182,-0.00863422048112739,0.0170222268138898
"110","1974Q2",6111.751,24.47,NA,NA,NA,NA,8.71796859048768,3.19744787745458,0.00237414958209747,0.024532224962758
"111","1974Q3",6053.978,25.169,NA,NA,NA,NA,8.70847085561404,3.22561307852087,-0.00949773487363892,0.0281652010662858
"112","1974Q4",6030.464,25.784,NA,NA,NA,NA,8.70457923535122,3.24975414451314,-0.00389162026282186,0.0241410659922709
"113","1975Q1",5957.035,26.288,NA,NA,NA,NA,8.69232815305208,3.26911256129491,-0.0122510822991373,0.0193584167817753
"114","1975Q2",5999.61,26.689,NA,NA,NA,NA,8.6994497460976,3.28425149549833,0.00712159304551641,0.0151389342034212
"115","1975Q3",6102.326,27.089,NA,NA,NA,NA,8.71642528895607,3.29912774142526,0.0169755428584661,0.01487624592693
"116","1975Q4",6184.53,27.53,NA,NA,NA,NA,8.72980629164007,3.31527631915452,0.0133810026840013,0.0161485777292527
"117","1976Q1",6323.649,27.949,NA,NA,NA,NA,8.75205169394272,3.33038142078574,0.022245402302655,0.0151051016312249
"118","1976Q2",6370.025,28.284,NA,NA,NA,NA,8.75935867320529,3.34229627374199,0.00730697926256596,0.0119148529562532
"119","1976Q3",6404.895,28.727,NA,NA,NA,NA,8.76481782075384,3.35783744707259,0.0054591475485477,0.0155411733305963
"120","1976Q4",6451.177,29.177,NA,NA,NA,NA,8.77201787376241,3.37338072766538,0.00720005300857274,0.01554328059279
"121","1977Q1",6527.703,29.668,NA,NA,NA,NA,8.78381039928543,3.39006902387431,0.0117925255230151,0.016688296208931
"122","1977Q2",6654.466,30.121,NA,NA,NA,NA,8.80304348718904,3.40522260291178,0.0192330879036167,0.0151535790374644
"123","1977Q3",6774.457,30.622,NA,NA,NA,NA,8.82091449493443,3.4217187048829,0.0178710077453932,0.0164961019711276
"124","1977Q4",6774.592,31.067,NA,NA,NA,NA,8.82093442253231,3.43614616257961,1.9927597870506e-05,0.0144274576967045
"125","1978Q1",6796.26,31.552,NA,NA,NA,NA,8.82412773985872,3.45163697842022,0.00319331732641182,0.0154908158406171
"126","1978Q2",7058.92,32.096,NA,NA,NA,NA,8.86204734428125,3.46873141177952,0.0379196044225285,0.0170944333592997
"127","1978Q3",7129.915,32.647,NA,NA,NA,NA,8.87205459187865,3.48575296788679,0.0100072475974091,0.0170215561072684
"128","1978Q4",7225.75,33.233,NA,NA,NA,NA,8.88540631382151,3.50354335815911,0.0133517219428576,0.0177903902723173
"129","1979Q1",7238.727,33.687,NA,NA,NA,NA,8.8872006411908,3.51711200625851,0.00179432736928398,0.0135686480994006
"130","1979Q2",7246.454,34.427,NA,NA,NA,NA,8.88826752475034,3.53884114024013,0.00106688355953999,0.0217291339816232
"131","1979Q3",7300.281,35.063,NA,NA,NA,NA,8.89566811954633,3.55714644343079,0.00740059479598898,0.018305303190659
"132","1979Q4",7318.535,35.794,NA,NA,NA,NA,8.89816545031333,3.57778028159522,0.00249733076700487,0.0206338381644233
"133","1980Q1",7341.557,36.67,NA,NA,NA,NA,8.90130622445376,3.60195898208323,0.0031407741404319,0.0241787004880178
"134","1980Q2",7190.289,37.49,NA,NA,NA,NA,8.88048664462219,3.62407423074782,-0.0208195798315742,0.0221152486645861
"135","1980Q3",7181.743,38.325,NA,NA,NA,NA,8.87929739024156,3.64610242475788,-0.00118925438062334,0.0220281940100571
"136","1980Q4",7315.677,39.258,NA,NA,NA,NA,8.89777485872749,3.67015524511566,0.018477468485921,0.0240528203577792
"137","1981Q1",7459.022,40.129,NA,NA,NA,NA,8.91717958540785,3.69209926495513,0.0194047266803601,0.0219440198394776
"138","1981Q2",7403.745,40.888,NA,NA,NA,NA,8.9097412322575,3.71083662146598,-0.00743835315034502,0.0187373565108437
"139","1981Q3",7492.405,41.641,NA,NA,NA,NA,8.92164511976442,3.72908525882824,0.0119038875069215,0.0182486373622623
